Title,col,Price,Field2_links
Where the Money Is,30 aug 2017,"
                        3,99€                    ",https://store.steampowered.com/app/680890/Where_the_Money_Is/?snr=1_7_7_230_150_830
Axes and Arrows,9 okt 2015,"
                        9,99€                    ",https://store.steampowered.com/app/406400/Axes_and_Arrows/?snr=1_7_7_230_150_830
Strings,6 jan 2020,"
                        8,19€                    ",https://store.steampowered.com/app/1213810/Strings/?snr=1_7_7_230_150_830
Air Wars,30 jul 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1373120/Air_Wars/?snr=1_7_7_230_150_830
Children of Liberty,18 apr 2014,"
                        9,99€                    ",https://store.steampowered.com/app/264440/Children_of_Liberty/?snr=1_7_7_230_150_830
BeatBlasters III,21 feb 2014,"
                        8,99€                    ",https://store.steampowered.com/app/246800/BeatBlasters_III/?snr=1_7_7_230_150_830
Survive Me Miolhr,8 dec 2015,"
                        9,99€                    ",https://store.steampowered.com/app/418430/Survive_Me_Miolhr/?snr=1_7_7_230_150_830
"Zombie Hunter, Inc.",18 jan 2016,"
                        9,99€                    ",https://store.steampowered.com/app/387130/Zombie_Hunter_Inc/?snr=1_7_7_230_150_830
Carreras de Velocidad,1 apr 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1032060/Carreras_de_Velocidad/?snr=1_7_7_230_150_830
Cub Gym,5 mei 2021,"
                        5,69€                    ",https://store.steampowered.com/app/1607870/Cub_Gym/?snr=1_7_7_230_150_830
The Arena Guy,3 dec 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1399270/The_Arena_Guy/?snr=1_7_7_230_150_830
Slider,15 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/884900/Slider/?snr=1_7_7_230_150_830
Super Mr. Kake,12 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/672050/Super_Mr_Kake/?snr=1_7_7_230_150_830
Sweet Magic Madness,21 feb 2019,"
                        2,39€                    ",https://store.steampowered.com/app/672780/Sweet_Magic_Madness/?snr=1_7_7_230_150_830
Nocturne of Steel,28 sep 2018,"
                        0,79€                    ",https://store.steampowered.com/app/883810/Nocturne_of_Steel/?snr=1_7_7_230_150_830
子非猫,15 apr 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1561500/_/?snr=1_7_7_230_150_830
Lands of Pharaoh: Episode 1,7 jan 2020,"
                        10,--€                    ",https://store.steampowered.com/app/1174200/Lands_of_Pharaoh_Episode_1/?snr=1_7_7_230_150_830
Defense of Castle Chilly,15 dec 2016,"
                        8,19€                    ",https://store.steampowered.com/app/523550/Defense_of_Castle_Chilly/?snr=1_7_7_230_150_830
Adapted Adventures: Crystal Cave,12 jan 2021,"
                        Gratis                    ",https://store.steampowered.com/app/1378670/Adapted_Adventures_Crystal_Cave/?snr=1_7_7_230_150_830
High Smileson,18 feb 2021,"
                        3,29€                    ",https://store.steampowered.com/app/1536870/High_Smileson/?snr=1_7_7_230_150_830
Darkness and a Crowd,27 dec 2019,"
                        3,99€                    ",https://store.steampowered.com/app/659780/Darkness_and_a_Crowd/?snr=1_7_7_230_150_830
Let's Eat! Seaside Cafe,27 feb 2016,"
                        9,99€                    ",https://store.steampowered.com/app/444950/Lets_Eat_Seaside_Cafe/?snr=1_7_7_230_150_830
Fire Fighter,19 jul 2017,"
                        0,79€                    ",https://store.steampowered.com/app/667450/Fire_Fighter/?snr=1_7_7_230_150_830
Born to Kill,26 jun 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1333050/Born_to_Kill/?snr=1_7_7_230_150_830
Backpack Twins,16 aug 2019,"
                        8,19€                    ",https://store.steampowered.com/app/1049310/Backpack_Twins/?snr=1_7_7_230_150_830
Space Carrot,4 dec 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1174490/Space_Carrot/?snr=1_7_7_230_150_830
Instacalm VR,9 okt 2019,"
                        4,99€                    ",https://store.steampowered.com/app/1153860/Instacalm_VR/?snr=1_7_7_230_150_830
"Speed And Survive Ball, 速度与幸存之球",11 feb 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1228450/Speed_And_Survive_Ball/?snr=1_7_7_230_150_830
TrES-2b,23 nov 2017,"
                        0,99€                    ",https://store.steampowered.com/app/737730/TrES2b/?snr=1_7_7_230_150_830
travelsolar,4 okt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1411880/travelsolar/?snr=1_7_7_230_150_831
Merchants & Mercenaries,11 nov 2016,"
                        0,79€                    ",https://store.steampowered.com/app/546870/Merchants__Mercenaries/?snr=1_7_7_230_150_831
Left&Right,19 okt 2017,"
                        0,99€                    ",https://store.steampowered.com/app/718680/LeftRight/?snr=1_7_7_230_150_831
The Blueness of a Wound,1 sep 2020,"
                        8,19€                    ",https://store.steampowered.com/app/1212530/The_Blueness_of_a_Wound/?snr=1_7_7_230_150_831
Sort Battle: Dungeon,25 jul 2019,"
                        8,19€                    ",https://store.steampowered.com/app/1118870/Sort_Battle_Dungeon/?snr=1_7_7_230_150_831
WC,7 mei 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1293370/WC/?snr=1_7_7_230_150_831
Millennium Atoll,1 dec 2020,"
                        8,19€                    ",https://store.steampowered.com/app/1477850/Millennium_Atoll/?snr=1_7_7_230_150_831
Ethereal Legends,21 feb 2017,"
                        9,99€                    ",https://store.steampowered.com/app/428980/Ethereal_Legends/?snr=1_7_7_230_150_831
Atria Valkyrie,1 okt 2020,"
                        8,19€                    ",https://store.steampowered.com/app/1365380/Atria_Valkyrie/?snr=1_7_7_230_150_831
ZOOMnBOOM,29 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/870580/ZOOMnBOOM/?snr=1_7_7_230_150_831
Hypership Out of Control 2,9 jan 2019,"
                        3,99€                    ",https://store.steampowered.com/app/371700/Hypership_Out_of_Control_2/?snr=1_7_7_230_150_831
Bold Blade,29 jan 2018,"
                        6,59€                    ",https://store.steampowered.com/app/749110/Bold_Blade/?snr=1_7_7_230_150_831
解梦事务所 (Dream Solutions),8 sep 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1138900/_Dream_Solutions/?snr=1_7_7_230_150_831
Tisnart Tiles,31 aug 2015,"
                        0,79€                    ",https://store.steampowered.com/app/398920/Tisnart_Tiles/?snr=1_7_7_230_150_831
The war god : The artifact,22 jul 2017,"
                        5,99€                    ",https://store.steampowered.com/app/659830/The_war_god__The_artifact/?snr=1_7_7_230_150_831
Berserker,26 feb 2021,"
                        1,59€                    ",https://store.steampowered.com/app/1227680/Berserker/?snr=1_7_7_230_150_831
Alien Shooter in Space Cradle - Virtual Reality,12 jul 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1110870/Alien_Shooter_in_Space_Cradle__Virtual_Reality/?snr=1_7_7_230_150_831
Alienzix,26 aug 2017,"
                        3,99€                    ",https://store.steampowered.com/app/685230/Alienzix/?snr=1_7_7_230_150_831
MORTEM,17 aug 2017,"
                        2,39€                    ",https://store.steampowered.com/app/585740/MORTEM/?snr=1_7_7_230_150_831
Galactis,6 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/906460/Galactis/?snr=1_7_7_230_150_831
Amazon Rush,6 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/811540/Amazon_Rush/?snr=1_7_7_230_150_831
Yo My Yo!,2 dec 2018,"
                        0,79€                    ",https://store.steampowered.com/app/978490/Yo_My_Yo/?snr=1_7_7_230_150_831
TURGUL: RAPID FIGHTING,20 dec 2016,"
                        0,79€                    ",https://store.steampowered.com/app/538700/TURGUL_RAPID_FIGHTING/?snr=1_7_7_230_150_831
NanoScape,14 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/698320/NanoScape/?snr=1_7_7_230_150_831
OneJump,7 mrt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1244470/OneJump/?snr=1_7_7_230_150_831
The Dungeon Power,21 jul 2017,"
                        0,79€                    ",https://store.steampowered.com/app/669960/The_Dungeon_Power/?snr=1_7_7_230_150_831
Prototype-CUBE,21 mei 2019,"
                        3,--€                    ",https://store.steampowered.com/app/1065930/PrototypeCUBE/?snr=1_7_7_230_150_831
Maze Workout - Lost Urban Exit Game - Trials1,2 apr 2021,"
                        1,59€                    ",https://store.steampowered.com/app/1566510/Maze_Workout__Lost_Urban_Exit_Game__Trials1/?snr=1_7_7_230_150_831
Neon8,31 dec 2017,"
                        2,99€                    ",https://store.steampowered.com/app/595630/Neon8/?snr=1_7_7_230_150_831
Piano Play 3D,26 apr 2018,"
                        3,29€                    ",https://store.steampowered.com/app/831690/Piano_Play_3D/?snr=1_7_7_230_150_831
The Sight in a mirror,31 mei 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1310620/The_Sight_in_a_mirror/?snr=1_7_7_230_150_831
Archibald,8 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/811360/Archibald/?snr=1_7_7_230_150_831
Crucible Trails : Initial Rupture,3 mrt 2018,"
                        4,99€                    ",https://store.steampowered.com/app/707560/Crucible_Trails__Initial_Rupture/?snr=1_7_7_230_150_831
Square x Square,6 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/654750/Square_x_Square/?snr=1_7_7_230_150_831
Spin the Beat,20 jun 2017,"
                        0,79€                    ",https://store.steampowered.com/app/653550/Spin_the_Beat/?snr=1_7_7_230_150_831
Elder Puzzle,26 feb 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1547260/Elder_Puzzle/?snr=1_7_7_230_150_831
OM6N,21 aug 2017,"
                        3,99€                    ",https://store.steampowered.com/app/681000/OM6N/?snr=1_7_7_230_150_831
Block Robot Mini Survival Game,7 jul 2017,"
                        5,99€                    ",https://store.steampowered.com/app/656730/Block_Robot_Mini_Survival_Game/?snr=1_7_7_230_150_831
Bruxinha Luana,9 nov 2019,"
                        2,39€                    ",https://store.steampowered.com/app/1180550/Bruxinha_Luana/?snr=1_7_7_230_150_831
Detective Bureau Simulator,1 jun 2021,"
                        3,99€                    ",https://store.steampowered.com/app/1635290/Detective_Bureau_Simulator/?snr=1_7_7_230_150_831
Duo Defenders - Tower Defense,31 jul 2020,"
                        2,39€                    ",https://store.steampowered.com/app/1335880/Duo_Defenders__Tower_Defense/?snr=1_7_7_230_150_831
Breath,21 dec 2020,"
                        2,39€                    ",https://store.steampowered.com/app/1475350/Breath/?snr=1_7_7_230_150_831
Droid Guier,30 jun 2020,"
                        2,39€                    ",https://store.steampowered.com/app/1335910/Droid_Guier/?snr=1_7_7_230_150_831
Relic Guardians: Complete,22 jun 2020,"
                        2,39€                    ",https://store.steampowered.com/app/1342640/Relic_Guardians_Complete/?snr=1_7_7_230_150_831
Phalanx of Resistance,31 mrt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1236320/Phalanx_of_Resistance/?snr=1_7_7_230_150_831
鹿易想要活到世界尽头,10 sep 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1394580/_/?snr=1_7_7_230_150_832
Мистер Вселенная,18 dec 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1441630/_/?snr=1_7_7_230_150_832
PiLKO,1 mei 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1287420/PiLKO/?snr=1_7_7_230_150_832
Hovershift,16 mrt 2020,"
                        0,99€                    ",https://store.steampowered.com/app/1177490/Hovershift/?snr=1_7_7_230_150_832
Cowboy : Attack of Wild Animal,17 mei 2018,"
                        2,39€                    ",https://store.steampowered.com/app/844970/Cowboy__Attack_of_Wild_Animal/?snr=1_7_7_230_150_832
Vector's Adventures,1 jun 2018,"
                        2,39€                    ",https://store.steampowered.com/app/773870/Vectors_Adventures/?snr=1_7_7_230_150_832
